matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken
NA1_4247677742,1,1,0,1,-1426,136,-179,2774,2034,1,0,0,0,0,2
NA1_4249533821,0,1,1,0,3492,1946,-828,-288,-659,0,0,0,1,0,0
NA1_4244843646,0,2,1,0,111,-3353,-1213,256,570,0,0,0,0,0,1
NA1_4234728714,2,0,0,0,-26,749,1651,2668,-503,0,0,0,0,0,1
NA1_4243727849,0,1,0,0,-1590,340,1478,-828,-1049,0,0,0,0,0,0
NA1_4259282583,1,0,0,1,-2140,1851,1045,3096,752,1,0,0,0,1,1
NA1_4257613163,0,1,0,1,-2592,1343,-3111,-1266,-911,1,1,0,0,0,0
NA1_4251771484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4252953763,1,0,1,0,-143,2994,1734,2152,243,0,0,0,0,1,0
NA1_4238798559,0,2,1,0,2260,263,-78,-888,-129,0,0,0,1,0,0
NA1_4252773331,2,0,0,1,3977,382,625,301,-518,0,0,0,1,0,0
NA1_4252987778,1,1,0,1,-1377,-2507,-301,3274,-6,0,0,0,0,0,0
NA1_4242882370,0,2,0,1,-2549,-1339,-2065,603,-367,1,0,0,0,0,0
NA1_4254632267,0,1,0,1,-2774,66,-629,2417,407,1,0,0,0,0,1
NA1_4237356464,0,1,0,1,86,-1863,-450,504,-225,0,1,0,0,0,0
NA1_4254985592,0,1,1,0,2416,1235,1269,-4682,-115,0,0,1,1,0,0
NA1_4257767156,0,0,0,0,505,-254,1071,1042,-1370,0,0,0,0,0,0
NA1_4260758757,1,0,1,0,880,6603,3028,299,1104,0,0,0,1,1,1
NA1_4250045945,1,0,0,1,-1638,1563,854,853,-46,0,1,0,0,0,1
NA1_4244216699,2,0,0,0,1020,651,3170,-385,39,0,0,0,0,0,0
NA1_4246516675,2,0,1,0,2245,1591,6,1371,903,0,0,0,1,0,0
NA1_4254302502,1,0,0,1,16,894,173,308,1272,0,0,0,0,0,0
NA1_4249578861,0,1,0,1,999,171,103,1323,1938,1,0,0,1,0,1
NA1_4237735036,1,1,0,0,755,-1483,4378,-1242,-890,0,0,1,0,0,0
NA1_4255909672,1,1,0,1,2391,-2498,-1772,-1898,856,0,0,1,0,0,0
NA1_4260750870,1,0,0,1,3220,4768,1863,2962,2671,0,0,0,1,3,2
NA1_4245916147,0,1,1,0,895,1640,-1739,-1980,126,0,0,0,0,0,0
NA1_4244730647,0,2,0,1,-699,-581,-838,-1659,62,0,1,0,0,0,0
NA1_4257008242,1,0,1,0,3334,2229,1390,1935,1541,0,0,0,3,0,0
NA1_4247397243,1,1,0,0,181,-605,576,220,-1212,0,0,0,0,0,0
NA1_4239301646,1,0,1,0,-1657,-705,-1461,833,-218,0,0,0,0,0,0
NA1_4242514434,0,2,1,0,-789,-438,432,-1587,-1996,0,0,1,0,0,0
NA1_4244626272,0,1,1,0,-1426,1020,-2673,-1358,-1487,0,1,1,0,0,0
NA1_4253385291,1,1,1,0,-510,-653,-356,809,794,0,0,0,0,0,0
NA1_4247753978,1,1,0,0,806,-2160,1280,-336,281,0,0,0,0,0,0
NA1_4255402204,1,0,1,0,283,1635,101,1740,-74,0,0,0,0,0,0
NA1_4257432025,1,1,1,0,2223,-269,-3730,649,1003,0,0,0,1,0,0
NA1_4235750963,2,0,1,0,34,1642,-888,1682,1384,0,0,0,1,0,1
NA1_4257208594,2,0,0,1,-219,-335,-59,-2351,-764,0,0,1,0,0,0
NA1_4239458439,0,1,0,0,787,1231,2879,-1502,-432,0,0,0,0,0,0
NA1_4247846942,1,1,1,0,3057,1622,356,-21,374,0,0,0,2,0,0
NA1_4235674544,1,1,1,0,1437,132,2050,-958,-635,0,0,0,0,1,0
NA1_4243115933,1,1,1,0,830,402,1107,-1026,-86,0,0,0,0,1,0
NA1_4257016679,1,0,0,0,-1411,810,-1117,743,-129,0,0,0,0,0,0
NA1_4258103164,2,0,0,1,-706,837,1141,-132,638,1,0,0,0,0,0
NA1_4247769624,1,0,0,0,-1178,2974,1397,1438,1934,0,0,0,0,0,1
NA1_4258190659,0,2,0,1,-1634,-2942,993,40,-380,1,0,0,0,0,1
NA1_4247222349,1,0,0,1,-1884,-518,-250,126,726,1,0,0,0,0,0
NA1_4255917573,1,1,0,0,346,1450,208,324,-108,0,0,0,0,0,0
NA1_4256186489,2,0,1,0,927,-1056,-994,467,-1852,0,0,0,0,0,0
NA1_4249266115,2,0,0,1,292,492,2095,-92,-831,1,0,0,0,1,0
NA1_4238576873,2,0,0,0,1383,1211,1867,-441,-2803,0,0,1,0,0,0
NA1_4256626571,0,2,1,0,1265,1254,-1246,-3284,-406,0,1,0,0,0,0
NA1_4254578509,2,0,0,1,-1183,-2126,-1739,1851,308,1,0,0,0,0,0
NA1_4235624331,1,0,0,0,-455,-1334,186,-21,919,0,0,0,0,0,0
NA1_4252928847,0,1,0,1,-1964,-1169,-385,560,962,2,0,0,0,0,0
NA1_4258904964,2,0,1,0,905,1929,1964,881,851,0,0,0,1,1,0
NA1_4251967514,0,2,0,1,382,-766,-3543,-801,-1161,0,1,0,0,0,0
NA1_4259961627,2,0,0,1,2321,-54,-981,-1324,188,0,0,0,0,0,0
NA1_4255605829,0,1,0,1,-219,-607,1308,809,-495,1,0,0,0,0,0
NA1_4242303834,0,1,1,0,609,412,36,204,447,0,0,0,0,0,0
NA1_4246289994,0,1,0,1,51,2,-1849,-1785,-841,0,0,0,0,0,0
NA1_4238787158,1,1,0,0,405,1582,-3637,903,1897,0,1,0,0,0,1
NA1_4247434661,1,1,1,0,397,-841,-1736,796,791,0,0,0,0,0,0
NA1_4244467461,1,0,0,1,-1444,-927,1210,558,1456,1,0,0,0,0,0
NA1_4236652242,2,0,0,1,135,1149,593,1325,1106,1,0,0,0,0,0
NA1_4239908612,0,1,1,0,604,409,-1300,-1011,264,0,0,0,0,0,0
NA1_4235198347,1,0,0,1,2434,-135,963,685,-52,0,0,0,1,0,0
NA1_4255820324,0,1,0,0,1484,-195,516,-133,103,0,0,0,0,0,0
NA1_4246460065,0,1,0,1,1604,-501,-920,-644,-73,0,0,0,1,0,0
NA1_4257775710,1,0,0,1,112,-1159,-1979,2708,1586,0,1,0,0,0,1
NA1_4259397767,1,1,1,0,-1044,-1917,-2604,825,738,0,0,0,0,0,0
NA1_4248606373,1,0,0,1,-2188,-1336,804,1892,909,1,0,0,0,1,0
NA1_4237385418,0,1,0,1,-1106,-1141,-3082,-1674,-289,0,0,0,0,0,0
NA1_4243035933,0,2,1,0,3428,683,1171,-3145,759,0,0,0,2,0,0
NA1_4251885848,0,1,1,0,906,-511,-265,1179,-1207,0,0,0,1,0,0
NA1_4242286855,1,1,1,0,925,177,-569,1060,2087,0,1,0,0,0,1
NA1_4245284337,0,1,0,0,-725,-821,-174,1238,-179,0,0,0,0,0,0
NA1_4240410801,1,1,1,0,-1568,1626,-32,2514,-872,0,0,0,0,0,0
NA1_4245228601,2,0,0,1,1073,1524,1106,2267,1533,0,0,0,0,0,1
NA1_4257470866,2,0,0,0,2332,1159,-1543,22,1046,0,0,0,1,0,0
NA1_4242646707,0,1,1,0,500,-151,-450,654,699,0,0,0,0,1,0
NA1_4251947089,0,0,0,0,945,-285,-876,-1133,-166,0,0,0,0,0,0
NA1_4253502626,0,1,1,0,-1129,958,1386,-167,-132,0,0,0,0,1,0
NA1_4252538480,0,1,1,0,-3800,792,630,-1295,-731,1,0,1,0,0,0
NA1_4236981895,0,1,1,0,-1617,1331,1979,-268,350,0,0,0,0,1,0
NA1_4252105912,1,1,0,0,-886,910,-2182,-2181,-1864,0,0,1,0,0,0
NA1_4246013377,0,1,0,1,688,-1171,-430,-511,-539,0,0,0,0,0,0
NA1_4244668717,1,0,1,0,506,-132,-1292,328,717,0,0,0,0,0,0
NA1_4244184995,1,0,0,0,-1381,-574,733,51,1489,1,0,0,0,0,1
NA1_4251097004,1,0,0,0,-642,-80,-848,1143,-945,0,0,0,0,0,0
NA1_4246726950,0,2,1,0,492,-584,-628,165,1463,0,0,0,1,0,0
NA1_4258942479,1,1,1,0,2918,1140,2248,785,-1064,0,0,0,1,1,1
NA1_4259301618,2,0,1,0,130,837,575,-1756,-1125,0,0,0,0,0,0
NA1_4244521335,0,2,0,1,296,-1435,2765,1099,-431,0,0,0,0,0,0
NA1_4250580231,2,0,1,0,-1286,-717,-315,1212,926,0,0,0,0,0,1
NA1_4260004441,1,0,0,1,-2087,-394,745,-1007,425,0,0,1,0,0,0
NA1_4248511967,0,2,1,0,26,1244,-1516,944,-119,0,0,0,0,0,0
NA1_4253732063,1,1,0,1,-2789,579,-1383,33,-830,1,1,1,0,0,0
NA1_4237342422,0,1,1,0,-167,-434,641,761,715,0,0,0,0,0,1
NA1_4237480207,1,1,0,1,2386,-277,-566,-1622,-850,0,0,1,0,0,0
NA1_4241792218,0,2,1,0,2676,-1648,-724,-60,-326,0,0,0,1,0,0
NA1_4235644132,1,1,0,0,1367,129,-367,-1026,-1795,0,0,0,0,0,0
NA1_4236877726,1,1,0,0,3441,-1105,1114,-616,-193,0,0,1,2,0,0
NA1_4246839077,2,0,0,1,3940,-1704,186,-302,-79,0,0,0,2,1,0
NA1_4259380846,2,0,1,0,1918,641,3260,722,1429,0,0,0,1,1,0
NA1_4244849707,2,0,1,0,1701,411,2066,965,970,0,0,0,1,1,0
NA1_4254072966,0,1,1,0,181,961,305,313,-238,0,0,0,0,0,0
NA1_4252736507,1,0,1,0,3162,2274,1121,2240,-422,0,0,0,1,0,0
NA1_4258190797,1,1,1,0,1619,656,479,-542,-119,0,0,0,1,0,0
NA1_4245463883,1,0,1,0,2504,758,-17,3853,123,0,0,0,1,0,1
NA1_4259180042,1,1,0,1,-1130,-636,-1494,162,-384,0,0,1,0,0,0
NA1_4248198276,2,0,1,0,2699,783,-1481,3938,1578,0,0,0,2,0,1
NA1_4246356586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4240432108,0,1,1,0,842,1815,1727,192,-61,0,0,1,1,0,1
NA1_4239969378,1,0,0,1,648,-95,243,16,-162,0,0,0,0,0,0
NA1_4252172439,1,0,1,0,-2623,-172,2600,38,-53,1,0,0,0,0,1
NA1_4244609126,2,0,0,0,6013,1448,-413,1894,550,0,0,0,1,1,1
NA1_4245663568,0,2,1,0,670,1690,-211,-251,640,0,0,0,2,0,0
NA1_4234992982,0,2,1,0,2325,-1580,-1341,982,277,0,0,0,1,0,0
NA1_4250791698,0,1,1,0,858,1599,2261,-489,-671,0,0,0,1,0,0
NA1_4245442265,1,0,0,0,-1692,1350,2027,-43,-795,0,0,0,0,0,0
NA1_4235898012,1,1,1,0,38,585,1628,-965,-318,0,0,1,0,1,0
NA1_4245693302,1,1,1,0,1343,1761,-1470,-476,-2137,0,0,1,1,0,0
NA1_4247219936,0,1,1,0,765,999,-495,2598,-1076,0,0,0,0,0,1
NA1_4256482108,0,1,0,0,-251,-1337,-1881,2308,2335,0,0,0,1,0,0
NA1_4243334543,0,1,1,0,391,1002,-163,377,813,0,0,0,0,0,0
NA1_4249915422,1,0,0,1,-706,574,120,-648,-1594,0,0,1,0,0,0
NA1_4246681356,0,1,0,1,-786,-511,-667,671,1457,0,0,0,0,0,0
NA1_4249825906,2,0,1,0,440,1194,-306,-131,-507,0,0,0,1,0,0
NA1_4238873918,2,0,1,0,-51,1319,1207,3578,1583,0,0,0,0,1,0
NA1_4260104197,2,0,1,0,3138,1216,2401,2413,4780,0,0,0,1,1,0
NA1_4250976428,1,0,0,0,-1488,-453,1909,912,526,0,0,0,0,0,0
NA1_4241586814,0,1,0,0,317,-470,-2152,-1222,-772,0,1,1,0,0,0
NA1_4238777725,0,2,0,0,306,468,-1143,-81,-1060,0,0,0,0,0,0
NA1_4252051594,2,0,0,1,-425,-33,-410,1439,1008,0,0,0,0,0,0
NA1_4236616305,2,0,0,1,1367,-2062,-1756,-593,-434,0,1,0,0,0,0
NA1_4248675859,0,1,0,1,-2084,-603,-668,-102,-475,1,0,0,0,0,0
NA1_4255790519,0,2,0,1,-1743,-175,-161,773,26,1,0,0,0,0,0
NA1_4258977973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4244785466,2,0,1,0,-1793,2204,3780,1236,-49,1,0,0,0,1,1
NA1_4254349268,1,0,0,1,748,2511,-1503,-761,1073,0,0,0,0,0,0
NA1_4249263956,0,2,0,1,-1870,-3999,-990,-478,-2151,1,0,1,0,0,0
NA1_4257005449,1,1,0,0,1326,-1242,1067,-483,-321,0,0,0,0,0,0
NA1_4258831547,1,0,0,0,1236,536,952,65,-175,0,0,0,0,0,0
NA1_4258562466,2,0,0,1,-228,1628,113,1224,-745,0,0,0,0,0,0
NA1_4245175466,0,1,0,1,-2200,-630,-839,-88,-1057,1,0,1,0,0,0
NA1_4251315541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4246246360,1,1,0,1,-1164,-2425,-2061,-2897,-1253,1,1,0,0,0,0
NA1_4238708125,1,0,1,0,-1010,1172,1037,2436,2614,0,0,0,0,0,1
NA1_4259638200,1,1,0,1,-413,1801,-1312,-229,257,0,0,0,0,0,0
NA1_4243607077,2,0,1,0,-401,-54,1670,2110,204,0,0,0,0,0,0
NA1_4236121033,2,0,0,1,-903,-107,-4836,-1496,-470,0,3,0,0,0,0
NA1_4247800370,0,1,0,1,-954,2002,-1028,-567,468,0,0,0,0,0,0
NA1_4258970019,1,0,0,0,1660,676,-782,-1850,-1010,0,0,1,1,0,0
NA1_4242310319,2,0,0,1,4771,-576,1697,1289,-744,0,0,0,2,0,0
NA1_4260668906,0,1,0,1,15,-3924,120,-1645,-1391,1,1,0,0,0,0
NA1_4248427827,1,0,1,0,497,-362,250,157,652,0,0,0,0,0,0
NA1_4249231387,1,1,1,0,-2334,386,247,-1306,-199,1,0,0,0,0,0
NA1_4254328394,1,0,0,0,2084,3758,-9,2878,834,0,0,0,1,0,1
NA1_4256200391,1,0,0,1,281,696,561,1941,1200,0,0,0,0,0,0
NA1_4248310246,0,1,0,1,464,-32,-1259,-2377,-2308,0,0,1,0,0,0
NA1_4259570056,1,1,0,0,-1253,-232,-1688,-1534,134,0,0,1,0,1,0
NA1_4254735302,1,1,1,0,321,-1343,-2381,-1336,13,0,0,0,0,0,0
NA1_4236794588,2,0,1,0,102,-1104,68,-716,-1156,0,0,0,0,0,0
NA1_4249498062,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NA1_4248161808,0,1,1,0,1749,1612,-670,884,346,0,0,0,0,0,1
NA1_4250355124,1,1,0,0,1373,11,828,-990,-429,0,0,0,0,0,0
NA1_4248043803,0,1,1,0,462,1212,-98,-295,-1379,0,0,0,1,0,0
NA1_4244758106,1,1,0,1,-648,660,28,1793,1523,1,0,0,0,0,1
NA1_4259028499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4239338701,0,2,1,0,1445,1550,1359,-1158,-1651,0,0,0,0,0,0
NA1_4250609549,1,0,0,1,-1519,-1171,-1863,-799,277,0,2,0,0,0,0
NA1_4245093317,0,0,0,0,-204,438,197,1453,783,0,0,0,0,0,0
NA1_4254078385,1,1,0,1,-4875,-766,-1682,1087,-122,2,1,0,0,0,0
NA1_4259473250,2,0,0,1,2637,312,677,2855,1842,0,0,0,0,0,1
NA1_4240729736,2,0,0,0,489,-2017,1561,2062,1167,0,0,0,0,0,0
NA1_4249253634,0,1,0,0,-831,-563,1436,293,-389,0,0,0,0,0,0
NA1_4235925331,0,1,1,0,3693,-290,-867,901,435,0,0,0,1,0,0
NA1_4244996487,1,1,1,0,873,1177,783,765,326,0,0,0,2,0,0
NA1_4248772001,0,1,1,0,1545,1428,897,-617,-854,0,0,0,1,0,0
NA1_4255184041,1,1,1,0,-1271,1011,-117,530,163,0,0,0,1,0,0
NA1_4238407973,1,1,0,1,502,1774,2495,-1469,-524,0,0,0,0,0,0
NA1_4241353963,0,2,0,1,-1371,-866,266,-1282,394,1,0,1,0,0,0
NA1_4250537401,0,1,1,0,162,984,399,795,-378,0,0,0,1,0,0
NA1_4240277397,0,2,0,1,-91,-362,-893,-296,-445,0,0,0,0,0,0
NA1_4244165879,0,2,1,0,-573,-423,4,-1427,-1366,0,0,0,0,1,0
NA1_4241549453,1,1,0,1,506,-2215,-2582,-166,780,0,0,0,0,0,1
NA1_4253740061,0,2,0,1,1654,-43,-1649,1846,-208,1,1,0,0,0,0
NA1_4249130037,1,0,0,0,-1231,-87,-979,2225,-381,0,0,0,0,0,0
NA1_4244192162,0,2,1,0,3123,328,104,-1497,-271,0,0,0,1,0,0
NA1_4238858952,1,0,1,0,895,-401,394,-2982,-2360,0,0,1,0,0,0
NA1_4247794617,1,0,0,1,-247,-2432,2379,-1272,1426,1,0,0,0,1,0
NA1_4249211752,0,2,1,0,1676,-751,569,79,-1395,0,0,0,1,0,0
NA1_4241355515,1,0,1,0,-1360,-929,-2014,367,1009,0,0,0,0,0,0
NA1_4258548495,1,0,0,1,-1219,-606,-1065,-1401,232,0,0,0,0,0,0
NA1_4259750293,2,0,0,1,-2021,-473,2604,-1861,-1253,1,0,0,0,0,0
NA1_4251083146,1,1,0,0,55,-812,-432,-2264,-2078,0,0,1,0,0,0
NA1_4255286445,1,1,1,0,-188,-121,-723,-255,-359,0,0,0,1,0,0
NA1_4254175058,0,2,0,1,-730,-484,-675,-215,-35,0,0,0,0,0,0
NA1_4244265310,0,2,0,0,-616,-1973,529,-740,-155,0,0,0,0,0,0
NA1_4251375769,1,0,1,0,1743,-1293,-72,2135,861,0,0,0,0,0,0
NA1_4253022856,1,0,0,0,-833,851,-4150,-923,-340,0,1,1,0,0,0
NA1_4249006983,2,0,0,0,1033,1684,126,114,914,0,0,0,1,0,0
NA1_4255458700,1,0,1,0,361,-1179,3352,-2494,-1181,0,0,0,0,0,0
NA1_4251461608,1,1,1,0,-1809,507,-2276,-1611,-829,0,0,1,0,0,0
NA1_4245274971,0,2,0,0,-501,-581,-2820,2191,1215,0,0,0,0,0,0
NA1_4242991468,2,0,0,0,510,690,1712,281,673,0,0,0,0,0,0
NA1_4240942766,1,0,0,0,1045,1122,-863,970,-148,0,0,0,0,0,0
NA1_4236774060,1,1,0,1,-893,-207,112,512,1664,0,0,0,0,0,0
NA1_4249903223,1,1,1,0,723,3052,487,716,-351,0,0,0,1,0,0
NA1_4242038788,1,0,1,0,891,1246,-357,1333,180,0,0,0,1,0,0
NA1_4259518203,2,0,1,0,-878,-520,-65,1095,590,0,0,0,0,0,0
NA1_4240256880,1,0,0,1,479,-417,-301,-734,-851,0,0,0,0,0,0
NA1_4248545571,2,0,0,1,-1545,-285,-1296,1359,1050,0,1,0,0,0,0
NA1_4241811623,0,2,0,1,749,-3161,-831,-1009,1716,1,0,1,1,0,0
NA1_4255470896,1,1,0,0,-778,-944,-373,-1800,-805,1,0,1,0,0,0
NA1_4249978740,1,1,0,1,-3802,-334,-2356,-2869,-949,2,1,1,0,0,0
NA1_4256878180,2,0,1,0,-1878,815,948,-272,-1296,0,0,0,0,0,0
NA1_4241278802,1,1,1,0,2913,-24,1412,3552,397,0,0,0,1,0,1
NA1_4258026798,1,0,0,0,2299,1130,4025,-2962,-62,0,0,0,0,1,0
NA1_4248550019,2,0,1,0,-698,-343,721,-1379,-1289,0,0,0,0,1,0
NA1_4255791561,0,2,1,0,1541,-1726,-965,78,-502,0,0,0,1,0,0
NA1_4235937258,1,1,1,0,1725,-385,-823,-1732,-2057,0,0,1,1,0,0
NA1_4258773451,0,1,0,1,224,812,-950,41,1399,0,0,0,0,0,0
NA1_4258684629,0,1,0,0,-1085,-2147,983,-3833,-29,1,0,1,0,0,0
NA1_4243238677,0,1,1,0,-3312,-1071,-644,-2329,-1814,1,0,1,0,0,0
NA1_4252484874,1,0,0,1,-3464,764,-1441,-2152,-274,1,1,0,0,0,0
NA1_4254452459,0,2,0,1,-3161,202,-2570,1813,504,2,0,0,0,0,1
NA1_4258150285,1,1,0,1,-2660,1247,-1161,-1041,-865,1,0,0,0,0,0
NA1_4236676954,1,1,0,0,1066,-843,-133,176,735,0,0,0,0,0,0
NA1_4249406161,0,1,0,0,1438,-743,-1624,322,-1273,0,0,0,0,0,0
NA1_4257257869,0,1,0,0,-1360,124,554,-952,967,0,0,1,0,0,0
NA1_4239506058,0,2,1,0,1206,-907,1461,-702,-516,0,0,1,0,0,0
NA1_4245478940,0,2,0,0,285,-623,775,-2996,-722,0,0,0,0,0,0
NA1_4239388102,2,0,0,0,1350,1115,1077,2196,528,0,0,0,0,0,1
NA1_4259527693,0,1,0,0,1579,728,-740,282,-239,0,0,0,0,0,0
NA1_4238523113,0,2,0,1,-2286,-874,1048,969,-311,1,0,0,0,0,0
NA1_4255259197,1,0,0,0,460,-907,1374,434,-412,0,0,0,0,0,0
NA1_4247366734,1,1,0,1,-1771,-81,704,705,348,1,0,0,0,0,0
NA1_4241818849,0,1,0,1,429,-511,-3630,737,-55,0,1,0,0,0,0
NA1_4258002829,1,0,0,1,238,-1232,543,889,964,1,0,0,0,0,0
NA1_4251248316,0,2,1,0,2389,246,-373,-1990,630,0,0,0,1,0,0
NA1_4259257583,0,1,1,0,486,347,-10,-278,-116,0,0,0,0,0,0
NA1_4242109450,0,1,0,1,-962,-891,-825,-18,-623,0,2,1,0,0,0
NA1_4246970983,0,2,1,0,1413,3024,2856,-1778,538,0,0,0,2,1,0
NA1_4259593559,1,1,1,0,2340,264,-470,1731,-453,0,0,1,1,0,1
NA1_4247338191,1,0,0,1,1193,-286,1144,1678,865,0,0,0,0,0,0
NA1_4247675321,0,0,1,0,501,363,970,534,442,0,0,0,0,0,0
NA1_4253964812,1,1,1,0,-2592,-77,-1574,1042,-113,2,0,0,1,0,0
NA1_4245350244,1,1,1,0,1782,729,-603,3355,2894,0,0,0,1,0,1
NA1_4256828054,1,0,1,0,-926,1360,1592,-2904,-1480,0,0,1,0,0,0
NA1_4249203240,1,1,0,1,-475,-1983,651,49,459,0,0,0,0,0,0
NA1_4252885189,0,1,0,0,-219,-27,-620,784,698,0,0,0,0,0,0
NA1_4249782557,1,0,0,0,-870,221,-1727,41,-603,0,0,0,0,0,0
NA1_4257236519,1,0,1,0,-1408,125,2721,385,1442,0,0,0,0,2,2
NA1_4246944662,0,1,0,1,-402,-1677,-152,-397,-166,1,0,0,0,0,0
NA1_4248154869,1,0,0,0,-1145,779,-54,1113,-153,0,0,0,0,0,0
NA1_4258187656,2,0,1,0,1230,2919,1801,-422,-1,0,0,0,1,1,0
NA1_4235761538,0,1,0,1,-862,-1179,583,-770,-211,1,0,0,0,0,0
NA1_4248408406,1,1,0,1,774,-28,3283,75,-233,0,0,0,0,1,0
NA1_4245436000,1,0,0,0,-1340,-2499,2897,-102,909,0,0,0,0,1,0
NA1_4249656824,0,1,0,0,-3572,838,-640,-852,-694,0,0,0,0,0,0
NA1_4255451165,0,1,1,0,265,2688,-984,-4321,182,0,0,1,0,0,0
NA1_4259380835,1,0,0,0,1961,1402,-1463,649,583,0,0,0,1,0,1
NA1_4259088143,1,1,0,1,-3470,-2291,306,-2124,-2838,2,0,1,0,0,0
NA1_4250655779,1,1,0,1,-3068,-1858,505,3311,-1094,2,0,0,0,0,1
NA1_4242005433,0,1,0,0,219,-438,-694,196,-925,0,0,0,0,0,0
NA1_4237163556,1,0,1,0,371,1669,4393,1258,2301,0,0,0,0,1,1
NA1_4250935540,2,0,0,1,-641,711,-649,1958,1656,0,0,0,0,0,0
NA1_4248656007,0,2,1,0,-881,105,-69,-1637,-662,0,0,1,0,0,0
NA1_4255198093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4245116390,2,0,1,0,-197,1081,1397,59,978,0,0,0,0,1,0
NA1_4236931247,1,0,1,0,2674,884,307,1174,454,0,0,0,2,0,0
NA1_4248285172,1,0,0,1,-732,-3522,-1860,-176,-581,1,2,0,0,0,0
NA1_4236447960,1,1,0,1,-4142,-460,1442,151,-288,1,2,0,0,0,1
NA1_4243484570,1,1,0,1,-1287,-1725,-1071,-1540,-1692,1,0,1,0,0,0
NA1_4259848545,1,0,0,0,57,2035,1835,376,-430,0,0,0,1,0,0
NA1_4237626996,1,0,1,0,1245,2748,1238,3774,2063,0,0,0,1,0,1
NA1_4253541090,1,0,0,1,-458,1036,360,758,394,0,0,0,0,0,0
NA1_4235622812,2,0,0,1,-1666,-677,-261,-176,125,2,0,0,0,0,0
NA1_4234834532,1,0,0,0,380,-461,-447,823,285,0,0,0,0,0,0
NA1_4256695672,1,0,0,0,-1576,307,-652,195,111,0,0,0,0,0,0
NA1_4250043712,0,2,0,0,-3751,913,-2744,-39,1065,1,1,0,0,0,0
NA1_4250139616,0,2,0,1,-2875,-592,331,-3345,-1516,1,0,1,0,0,0
NA1_4238839068,1,1,1,0,2956,-1054,105,-964,-810,0,0,0,1,0,0
NA1_4257766048,0,2,0,1,-1226,-296,-2301,-2450,-1922,0,1,1,0,0,0
NA1_4250029333,0,1,1,0,716,-721,-1520,-1957,-1896,0,0,0,0,0,0
NA1_4259367513,1,1,1,0,-1640,-1982,1384,340,-105,0,0,0,0,1,0
NA1_4260670133,1,1,1,0,1467,-258,-837,-500,-409,0,0,0,0,0,0
NA1_4243184657,0,2,0,1,-2085,-646,-79,-768,-386,1,0,0,0,0,0
NA1_4255199380,1,0,1,0,1452,1949,1000,-136,494,0,0,0,2,0,0
NA1_4245781734,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NA1_4239036094,2,0,1,0,2689,2639,1263,564,-9,0,0,0,1,0,0
NA1_4259154021,1,1,1,0,2019,1372,-741,-1381,-2331,0,0,1,0,0,0
NA1_4253786016,0,2,1,0,1483,1706,-337,-2392,-29,0,0,0,0,0,0
NA1_4249254290,0,1,1,0,-1561,208,402,-2750,-662,0,0,0,0,0,0
NA1_4235497885,2,0,1,0,1020,-23,-123,997,395,0,0,0,1,0,0
NA1_4243898460,0,1,0,1,-2867,-265,2770,848,1146,1,0,0,0,0,0
NA1_4249378747,1,1,1,0,-649,1550,97,-439,-722,0,0,0,0,1,0
NA1_4255024433,0,0,0,1,17,-2506,-656,-350,-345,0,1,0,0,0,0
NA1_4244030378,1,0,1,0,1373,2161,4883,3571,2463,0,0,0,1,4,1
NA1_4240471286,0,1,0,1,-1325,384,-510,-3342,-739,0,0,1,0,0,0
NA1_4249131550,0,1,1,0,3205,2643,1223,-1962,-2056,0,0,1,1,1,0
NA1_4258497125,2,0,1,0,1465,530,3357,-1184,-412,0,0,1,0,1,0
NA1_4249227583,1,1,1,0,-1440,1237,1154,-2,533,0,0,0,0,0,1
NA1_4249320803,2,0,1,0,1541,1138,1002,54,7,0,0,0,0,1,0
NA1_4248892627,0,1,1,0,128,1784,-593,-807,-717,0,0,0,0,0,0
NA1_4260758026,1,1,0,1,-1567,-438,127,233,567,0,0,0,0,0,0
NA1_4247983326,0,2,1,0,-207,1037,-2422,-1342,-915,0,0,1,0,0,0
NA1_4249707112,2,0,0,0,-1907,-488,405,164,1414,0,0,0,0,0,0
NA1_4236893449,2,0,0,0,88,645,1663,633,51,0,0,0,0,0,0
NA1_4256141147,1,0,0,1,3987,-2190,-1351,119,66,0,1,0,2,0,0
NA1_4238762829,1,0,0,1,536,-168,-2348,1909,1852,0,2,0,0,0,0
NA1_4252076511,1,1,0,1,-1166,-434,2003,-2215,-1345,0,0,1,0,0,0
NA1_4252790261,1,0,1,0,-624,1117,202,-801,-87,0,0,0,0,0,0
NA1_4240570075,0,1,1,0,2726,405,-1327,234,107,0,0,0,1,1,1
